ID_Transaccion,Departamento,Fecha,Tipo_Gasto,Monto,Descripcion,Aprobado
1d5d8f65-3361-4134-b012-00ab9fa87040,Docencia,2024-05-13,Equipamiento,2580.57,De españoles hacia gran.,True
d52d8f91-064f-4164-b947-2ea41a85fd69,Infraestructura,2019-08-04,Viaticos,1765.83,Sector yo casa producción noviembre mejores consumo.,True
ae6b0455-9cdd-47c2-925a-0b3f42a1279b,Infraestructura,2025-06-01,Viaticos,4392.95,Intereses francisco servicios ayuda cosas vía.,True
b31add22-bddd-4d36-82f2-a59e2bb7f146,Docencia,2020-03-17,Mantenimiento,2859.53,Punto sigue junto menos izquierda méxico hora.,True
76c6533e-1b7a-4c94-8cc3-4f70b2995e18,Docencia,2022-09-05,Software,3439.81,Aspectos todas derecho hacia ex cine.,True
a83db2df-e4aa-412a-a682-13c7a525dcd0,Recursos Humanos,2016-09-10,Mantenimiento,1363.32,Imagen pequeña igual madrid contenido edad del primer.,False
35f5afea-80d2-457b-9c6b-f2c8db184d46,Investigacion,18/08/2024,Equipamiento,12062.369999999999,Rodríguez crisis congreso pueden política siete.,False
dbd165a3-b716-407d-b5a0-987556dbc7ac,Administracion,2025-09-11,Software,2724.69,Dar fecha nivel dinero.,True
9b1872ac-78c4-427f-b66a-015b6063cb32,Infraestructura,2024-05-05,Equipamiento,555.75,Fuentes trabajar características crisis.,True
f487a21f-96bf-42dd-92f6-af5ab2a0f851,Administracion,2018-04-26,Nomina,4663.84,Segunda francisco minutos era industria medio gran forma.,False
fb385671-3b45-4977-8289-6a3052db575a,Infraestructura,2024-03-21,Software,1170.97,Sino aspecto fernando campo teoría.,True
1d4e2772-401f-45a6-9ca5-b74f0fda6ca4,Investigacion,2017-03-17,Equipamiento,7635.299999999999,U ahora serán.,True
1b8fabe9-5237-4d88-ac8f-abbcec6dd411,Investigacion,2016-08-13,Equipamiento,13129.32,Calle vuelve partidos nuestro través alto maría.,True
d057ab85-6f1e-40de-a97e-b3f4bdfdcc7b,Investigacion,2019-07-16,Equipamiento,12573.630000000001,Pasó será comunicación pueda existencia cualquier supuesto.,True
917bc866-6874-4b44-863e-23bf5c0c309c,Recursos Humanos,2016-03-15,Equipamiento,687.4,Entrar quiere acto constitución fernando decisión manera.,True
8037b969-7946-4eae-93dc-00ee9203c5d2,Administracion,2019-08-24,Mantenimiento,132.46,Persona revolución adelante creación media hubo.,True
c84a89b8-208f-4e02-9401-3b9991b3f921,Infraestructura,2017-04-27,Mantenimiento,3141.27,Director unos realidad elecciones mercado posible concepto.,False
11655b1e-5b9f-4cde-b409-b85563f2fc26,Infraestructura,2020-05-23,Viaticos,2504.95,Generales e libre adelante.,True
0e807f03-9e5f-4378-a633-427e4feeea91,Investigacion,2024-08-15,Mantenimiento,3775.83,Ve general aquellos asimismo ojos si orden.,True
c3c5bbb5-e355-4e16-95a4-7eab3354b4be,Administracion,21/07/2020,Nomina,4016.42,Madrid queda corazón llama.,False
ce3fde9a-12aa-4ab4-be59-a0d13c5168b0,Recursos Humanos,2017-03-05,Viaticos,2562.13,López enfermedad ideas cuando máximo martín domingo.,False
f2546c17-7a90-4486-8d2a-3484e3346bd8,Docencia,2017-06-26,Equipamiento,4884.89,Meses también cuando universidad.,False
c8132025-4dac-433c-ba43-82176e77cdd3,Recursos Humanos,2022-01-27,Software,157.92,Como yo lejos local banco.,True
04a1dd66-bce8-4f22-af00-1605ae93b319,Administracion,2022-07-27,Mantenimiento,593.66,Resultados saber sabe primera habrá pasa mayor.,True
e74f232b-fb87-4271-9d9b-72b9e5ab686c,Infraestructura,2018-02-14,Viaticos,1017.05,Propia programa grado mano ella las.,True
cec7b903-e369-41c0-80a8-5dbdbf5a910f,Infraestructura,2023-02-21,Equipamiento,2409.59,Jóvenes torno no cuarto habla otro mucho.,True
5983ce94-506a-4dd3-8b31-324f485835db,Investigacion,2019-03-10,Software,2543.97,Bastante centro luis teatro posibilidad ellos otro cuerpo.,True
bc3749b1-b48b-4a8c-beb3-aefc34b34dcb,Infraestructura,2025-05-13,Mantenimiento,1888.88,Presenta puso sector nivel méxico causa.,False
51a0bd7c-447d-40b8-a49a-3cd986df42bd,Docencia,08/04/2020,Software,981.46,Jefe sólo busca ejército parecía problema cualquier.,True
3b046707-855f-4cc6-b9d7-1979d767a6da,Investigacion,2018-06-13,Viaticos,4089.53,Médico fuera policía cámara trabajo.,True
c3a215ff-a660-404f-b0b6-052fb2c68986,Administracion,11/02/2020,Equipamiento,2217.87,Jamás como encontrar meses energía casos peor.,False
6249a586-9c18-4d49-9ac5-609e47729adf,Investigacion,2017-02-17,Equipamiento,12060.539999999999,Es vista sector tarde interior línea apenas.,True
5909b7d6-c353-49e4-8aa2-f7560803ad31,Recursos Humanos,2021-04-22,Mantenimiento,965.38,Debía texto éste.,False
376f6fff-9749-4088-80d9-78e7cf6c2143,Administracion,2020-07-31,Equipamiento,2716.51,Quiere título principio.,True
bc441fbc-edb6-4854-baae-905cc8594dfb,Infraestructura,22/05/2023,Mantenimiento,1329.77,Cuestión allá propios hermano.,True
88e61f32-f01f-433c-bdab-0afadbc7945d,Recursos Humanos,2021-01-01,Mantenimiento,3483.66,Espacio escuela carrera carlos estilo niño flores.,True
47dbf6a2-03e3-4f78-a85f-da5521c268f3,Infraestructura,2020-03-02,Equipamiento,2435.04,Gobierno cuerpo ministerio orden comisión.,True
4021a347-a8c3-4b25-84cc-a0575c9808f4,Infraestructura,2020-10-12,Mantenimiento,1372.87,Por partir sur encontrar hija sector para se.,True
a34321bf-7aee-47df-9bd5-5037f7444596,Administracion,2016-09-28,Viaticos,4666.04,Usted puede diversos pueblo actividades seguridad parte.,True
46b1654a-c967-42fb-8417-0ebd420cbe74,Recursos Humanos,2019-03-05,Software,2117.63,Zonas mientras origen algunos secretario.,True
09db40a9-a793-4b81-9d4c-5eb73b906c08,Investigacion,2016-12-16,Viaticos,2926.58,Tiempos oro cine también.,True
fdf1d205-b6ec-484e-b3a2-dc1d0f916e97,Infraestructura,2019-12-29,Software,1692.94,Hicieron su solución parís televisión.,False
1bf2235c-5987-41e6-bc15-17fc99bf88ed,Recursos Humanos,2016-11-15,Mantenimiento,1967.25,Sociales estos después cualquier.,True
ae5714e8-d29c-4131-9442-60d25f116839,Investigacion,2025-10-26,Mantenimiento,4354.46,Ese actual tú pero importantes total.,True
787ed06b-5fed-4cb7-a6e8-0b4fe5bb7f3b,Administracion,2023-01-22,Mantenimiento,2901.02,Parecía va era precios ii.,True
cedb5488-3623-47b4-9be9-ec861b3206f0,Investigacion,2016-07-19,Nomina,1783.76,Diez práctica universidad salir palabras ejemplo.,True
266b4b6d-b9ec-48ff-a835-0a400858714d,Infraestructura,2026-01-10,Software,3581.12,Fecha suelo club curso flores garcía.,False
6b074c79-bbe4-4aa7-8c58-fff0a15cf032,Docencia,2025-11-20,Software,3926.77,Conocimiento hija decisión porque mes pública primeros.,True
4b0653e2-9343-4c76-9604-ae9f31ed10f5,Administracion,10/09/2020,Viaticos,4831.08,Quienes atrás perdido realidad hemos.,False
bb98abdf-71ec-42ad-bdb5-38c9b16d3da7,Investigacion,2018-01-29,Equipamiento,12856.920000000002,Tengo propia control posibilidades resulta conocer.,True
91c069ee-3ad1-448f-ab39-c4dcc94b3a6f,Infraestructura,2023-10-02,Equipamiento,4708.14,Particular centro armas pie.,True
49714ec3-cbbd-4732-82a1-a4299b050a6c,Investigacion,19/06/2018,Equipamiento,6136.5599999999995,Seguridad esa europa j fuentes mismos.,True
743de03a-e05c-4fb9-ae0e-f4aae65e0ac3,Docencia,2019-06-26,Nomina,2787.33,Aquí capital ideas.,True
de94da10-205b-4db8-99da-d534be2badee,Administracion,09/02/2024,Mantenimiento,3848.48,Período o aquí.,True
8780d6ca-ddeb-48d4-83d0-4bac21e38238,Infraestructura,2017-05-10,Nomina,3128.7,López igual hablar vamos momentos les.,True
1b96ee81-9ddb-4fea-9bd7-871c976b1a33,Infraestructura,2021-11-03,Mantenimiento,1223.84,Cada toma martín.,True
d5b5c24c-bd9e-4993-b323-0f23a17e34b0,Investigacion,2023-01-26,Mantenimiento,743.26,Junto nuestros hombre tras vino profesional.,True
01fe1d86-e545-4cc6-a6fa-466b15733a73,Recursos Humanos,2024-10-12,Nomina,3351.39,Naturaleza pie miembros semana misma quedó problema lejos.,True
0c5c9940-5753-4534-be48-7b1c4c1f088f,Docencia,2020-01-25,Mantenimiento,4877.41,Dólares crisis universidad propuesta verdad campo alrededor.,True
bc106ec9-f1ee-4895-9061-76b30abc36fc,Docencia,2018-07-20,Viaticos,762.06,Salud alguna hacerlo hemos esas.,True
7c9428af-461a-4f63-89b0-16e51e595d1f,Administracion,2018-12-06,Viaticos,2337.06,Posible embargo visita carlos teatro forma.,False
1891e25c-2418-47fd-8754-3604aa9b64ba,Administracion,2020-01-21,Viaticos,1617.34,Seguir militar veces domingo son.,True
01b4cdfc-31f4-46ea-8c8a-bd6989b4db80,Administracion,2025-04-19,Mantenimiento,1212.93,Octubre sus ello pacientes civil consecuencia políticos.,True
b75c3825-1c0f-487f-ab01-bba74b814a84,Infraestructura,2023-11-02,Mantenimiento,1892.34,Sector servicios ojos entrar.,True
f7eba7e9-1dd0-4ec8-ab30-f1b1bb4c5947,Infraestructura,2020-11-07,Equipamiento,151.72,Precio mayores horas e luego éste.,True
ac0d8818-8349-4078-bc4b-2732a170920c,Infraestructura,2023-10-30,Software,2399.07,Cambios hemos llama haya.,True
8ee43f7f-d768-4657-b0bd-f7be51497675,Docencia,2024-12-25,Mantenimiento,1568.09,Cuando económico los pues zona tipos plaza algunas.,False
bbcaa210-2fe6-4a89-9059-b5947c08a960,Administracion,2018-09-09,Software,1232.96,Tú dentro militares suficiente asociación deja el.,True
3563559e-9c78-4ade-8ec7-dccb7d9def75,Infraestructura,2017-04-04,Viaticos,1024.0,Ser crecimiento decía blanco.,False
87cc4d1c-7bf6-42ad-9944-a69ca341441c,Investigacion,2020-02-09,Mantenimiento,900.02,Sectores prueba militares existencia.,False
990c2e2a-6467-40c0-a149-7b65cbf78eb1,Investigacion,15/06/2024,Mantenimiento,1388.6,Ministerio equipo estados imposible aun doctor.,False
3f555c7d-534d-488e-b279-ec9ef8281e0b,Administracion,03/04/2023,Equipamiento,3846.24,Mayor bueno tuvo estos ve ejército.,True
7d3a8826-dd2f-4568-8e02-3728d712288a,Administracion,2024-05-05,Software,4063.16,Demás tu cabeza sociales dicen nuestras así psoe.,False
64315fc2-6946-4f3f-914f-6fd9accc1507,Recursos Humanos,2020-07-25,Equipamiento,993.8,Medios hombres han capacidad estados ayuda.,True
38a7c678-68e9-48cf-b298-4bb64efa8dc3,Docencia,2016-11-21,Nomina,3126.87,Militares menor cultural general generales mesa quien.,True
0567f81f-b8e3-4b43-b345-74ae051978bf,Docencia,2025-04-18,Viaticos,1020.17,Tanto ejército esfuerzo materia allá bastante.,True
32ccf39d-8914-4c96-9cb2-703335e0edd6,Recursos Humanos,2024-12-08,Equipamiento,4851.61,Aumento antonio formación junto.,True
69d445f3-54dd-428c-9fb6-98a5e9209b3a,Recursos Humanos,2018-11-10,Equipamiento,1482.36,Allá relación con solución mitad.,True
ca957c2e-65df-49cb-8062-42771a3ecc71,Recursos Humanos,2025-01-26,Mantenimiento,1240.77,Fue tú pero blanco crecimiento ya dejó.,True
d17bd6cc-2195-4073-a697-9d0fa7c02a59,Docencia,2022-07-17,Nomina,1164.22,Pregunta otro prensa enfermedad consecuencia.,False
8aacb783-d48b-4d0d-be1e-70bc03c61e18,Docencia,2016-06-16,Software,4990.02,Has sido energía niños principios intereses programas medios.,False
33e1f6f7-757a-4703-8628-1fb84d59f68e,Infraestructura,2016-07-06,Nomina,493.09,Nombre siete aquellos cabeza.,True
8f9d7375-6805-4a24-b785-dcc138e591c4,Infraestructura,2017-09-12,Nomina,3900.7,Educación primeras época centro para.,True
5f6bbc54-f392-460b-a4c5-ee2dba41348a,Docencia,2024-07-27,Viaticos,989.86,Quería julio común pero sola deben nuestros.,True
24ce3160-551a-4dcd-8f84-2010a48fc1f1,Recursos Humanos,2017-12-19,Mantenimiento,697.61,Hicieron sido embargo entrar aire cuerpo trabajo alta.,True
910f445d-d6f3-4d9b-b918-a6e885fde9e9,Docencia,2024-03-03,Mantenimiento,1311.09,Puede figura demás carta período.,True
9946601e-90b8-4f94-b062-259e524a1652,Docencia,25/09/2016,Equipamiento,3703.08,Operación mujeres situación cuales valor calidad.,True
7ba5a5df-b578-4277-b61c-7a2b5263f8e0,Investigacion,15/02/2020,Viaticos,2416.85,Voy modelo conocimiento distintas ir después mientras.,True
1f19297e-bf86-4d63-851a-b93f297eef2f,Investigacion,06/05/2016,Software,3182.9,Cuatro zonas estos considera.,True
864b789a-cd9b-49fd-a04c-57f62bb47157,Administracion,2024-07-15,Viaticos,698.49,Madrid temas base del unos explicó cuarto.,False
e3b93a34-9d77-49b2-9287-e5f485c14181,Investigacion,2020-09-22,Software,1866.09,Manuel poder junto políticas precio propios.,True
78dc340b-4051-491c-9ac1-ad6984f612df,Recursos Humanos,2022-06-06,Equipamiento,1256.23,Fuera proyecto sean n trabajar nunca ocho.,False
2de1bda4-6a92-447b-9154-00a60283a43b,Recursos Humanos,2024-03-05,Software,920.07,Aquellos niveles y habrá.,True
75666394-89a8-457d-9806-699fb1acf1dd,Recursos Humanos,2019-07-04,Viaticos,2039.46,Dijo hubo podemos uno ayuda juicio.,True
3150e60d-ed89-42c2-839d-fd70a0fa7665,Recursos Humanos,2021-12-25,Nomina,2947.28,Derecho ii ir metros méxico.,False
8a8016fe-8fa5-4e32-8137-4168ef2ecdc9,Investigacion,2022-12-22,Viaticos,1919.85,Después cómo marcha problema ojos.,True
965a693e-85b6-4e95-8c00-9f08206faddb,Investigacion,08/11/2017,Equipamiento,7648.799999999999,Proyecto psoe superior pueblo cuestión operación.,True
c88a9a74-00af-485d-ab08-8fcd35951ffd,Recursos Humanos,2024-03-02,Nomina,1842.04,Destino ella precio algunos nunca.,True
f84791e0-e55d-42af-93e9-e07052c64562,Recursos Humanos,2016-02-13,Viaticos,716.55,Pues cuestión medios.,True
c28fd8cb-8018-4536-8d74-764953bc20e0,Administracion,2024-02-20,Software,3963.95,San tema juez santa.,True
51251262-85a0-4af6-96b1-ba8c4fcf9f89,Investigacion,2022-02-25,Mantenimiento,204.63,Te conocer nuestra poder económico alguna otras.,False
b1f20ebf-7d76-4495-b10f-c4158f7c0071,Investigacion,2023-07-21,Software,1328.41,Políticas mar siendo segunda sus.,True
ab87aea4-c54f-47ad-b750-bfbbdaf9ae1b,Docencia,2022-05-03,Mantenimiento,2839.22,Fernando nuestra derechos somos visita vista.,False
02bb6d94-fed5-4d6b-bf64-94b6eee5b33e,Administracion,2019-02-28,Equipamiento,1014.47,Arte próximo y ministro dijo.,True
ebeb9d98-80b7-40a6-80f6-6fdeea725584,Docencia,2022-05-23,Software,1449.09,Importantes ya hora.,True
b20c3a3f-fee8-4cf1-8b3e-2b6e65f69897,Administracion,2024-04-04,Nomina,859.62,Nosotros vez miguel sin formación.,True
7458d92c-a1da-4c7a-9b88-26edff4a9185,Administracion,2024-02-15,Software,1898.85,Cuenta dejó reunión alguien estado único decía.,True
def42b39-2d49-4235-bc77-5a20b4a4cb80,Docencia,2018-09-20,Viaticos,3694.92,Eso período algo paz.,True
8b490e26-db9e-42e6-98f4-26dd5071ce94,Infraestructura,2017-03-05,Viaticos,3902.48,J historia cuyo su democracia.,True
e7dd93a5-2b51-4424-b595-459de5d20eae,Recursos Humanos,2021-07-01,Software,3325.62,Quedó condiciones no norte diferentes existencia nos será.,False
157ef914-4442-4098-ba9c-ee3d25c37945,Administracion,2024-08-24,Equipamiento,3447.8,Paz muchas dentro prensa.,True
d67df90d-d795-40be-bf30-25c3a2a30071,Infraestructura,21/01/2019,Viaticos,1680.74,Ministro derechos unos.,True
160a5654-b240-4468-960b-04a99173cd93,Recursos Humanos,18/01/2024,Nomina,2663.68,Precios siempre grado josé tan algún objetivo.,True
02ac1c61-c9ea-45b9-ab59-97f2c447ee3f,Investigacion,15/06/2016,Nomina,975.33,Silencio movimiento marco tipos falta.,True
21fae8a0-bcf4-4ed1-817e-3dc0bf5628b9,Recursos Humanos,2019-05-14,Equipamiento,2478.31,Sólo santa nueva nacional mal.,True
e2318ce6-45d6-4ecd-b030-d7f4d5d4999b,Administracion,2019-12-17,Nomina,3244.58,Misma tierra ve nombre aire.,False
a44eb3e1-c5ba-436f-994e-d61a5d15c129,Administracion,2025-12-16,Mantenimiento,3157.46,Personal blanco principios todo período hubiera pasar.,True
58cfd966-6f11-4436-b3c2-8ec5fe66c4fa,Infraestructura,2019-09-13,Nomina,1181.54,Parece ambiente estamos s producto.,True
421a4d96-35f1-404b-85fe-21d68365d2cf,Investigacion,2017-08-28,Nomina,3313.17,Difícil sobre mayor pudo ciudad.,True
5f4dec1d-52af-491a-9639-e2b7779d7db4,Recursos Humanos,29/06/2018,Mantenimiento,1868.54,Calle energía ya habrá pueda zonas los.,False
a5db8ca3-5630-4021-95af-b78379ba19db,Recursos Humanos,2023-04-14,Software,4135.85,Ciudad últimos sea queda.,True
74d99fb1-9dda-4e36-8f29-21017062dff6,Recursos Humanos,2016-06-26,Viaticos,3698.07,Fuentes siendo última período través policía orden viene.,True
e09f6e24-edd2-4200-b884-195d0a45e44d,Investigacion,2021-03-22,Nomina,4806.88,Serán busca sociales europa juez.,True
29fd9b08-074f-4459-97d3-d50e66978f77,Investigacion,2025-12-09,Nomina,2705.14,Aquí casos rey ve pública marzo jóvenes.,True
c9dfaf7c-5549-4107-a9d5-00dd21408672,Administracion,2018-06-28,Equipamiento,3318.69,Blanca llegar vino.,True
75e913d8-2a53-4bd6-a55f-daa5756e3fd6,Administracion,2022-01-01,Viaticos,2134.4,Pudo punto personas.,True
db964db1-3c76-46e5-af41-87bc1493794a,Infraestructura,2021-05-06,Viaticos,3405.01,Anterior éxito casi voy características.,False
1993edfe-583f-497d-a8c9-d68c7a3338e0,Investigacion,2016-03-13,Nomina,3983.06,Resto dinero grandes mes zona actividad sociedad.,False
c356dee2-517f-4316-a0e5-886663380b42,Infraestructura,2017-09-29,Viaticos,3321.91,Ciento señor tú trabajadores.,False
12581998-88bb-45bb-a4d3-609098d0fc61,Infraestructura,2023-05-04,Software,2795.4,Necesario carta plan países evitar llega.,True
d2bfbc31-805f-4a69-9700-78c15cbe693e,Docencia,2022-05-24,Software,3844.5,Actividades d posibilidades.,False
0b53d4e6-301e-4689-bffc-b3fe23593443,Administracion,2020-01-11,Software,1279.54,Manos tres campo fueron debe.,True
7b0c036b-d23f-444f-acde-afcd63065765,Administracion,2021-05-29,Mantenimiento,4638.12,Hombres club fueron.,True
1b3f0866-d590-42df-8470-f4aeaeadd1dc,Docencia,2022-11-21,Software,2292.75,Fuego van consecuencia siete producción cuestión va.,False
afb144b5-624d-4ff7-81c8-d068931e5f89,Recursos Humanos,2018-04-21,Nomina,4916.49,Un tomar grande relaciones han medios médico.,True
e88081f9-cd6b-4aa0-8e9f-bfeb9a87e44d,Investigacion,2018-02-01,Viaticos,4967.72,Carácter práctica momentos exterior r estaba cual.,True
decceaea-622b-4588-8275-da34881e40c6,Infraestructura,2023-05-01,Nomina,4923.53,Debe pesetas comenzó función.,True
ba45e0ff-9d51-40ae-9015-f62383d03e33,Recursos Humanos,2019-06-23,Software,3880.46,Siendo bueno son dolor movimiento mi favor.,True
accc8e70-5663-4490-acfa-d76f40987d5c,Administracion,2022-05-25,Viaticos,2825.98,Materia o público luis dado.,True
091e11df-a2cf-432d-8c34-f9de531b1e76,Recursos Humanos,2023-09-19,Nomina,2355.81,Estaba consecuencia tenido antonio tienen presente primera nuevo.,True
586b3c22-4652-4e16-a489-149f6e5c9ae7,Infraestructura,05/07/2024,Equipamiento,1898.71,Francia unas tales g consecuencia pública edad.,True
25916ffa-09cd-43a6-9f6f-83c5539b4d73,Infraestructura,2017-06-01,Equipamiento,4074.26,Larga silencio contenido ningún conseguir te trabajar deja.,True
f34ab83d-2f16-4f3d-85ba-ec786696dea0,Docencia,21/04/2023,Viaticos,2888.42,Valores médico otros esfuerzo peor.,True
4d9e9bb9-feb2-4904-82cf-4e6d92262ecf,Infraestructura,2019-05-17,Nomina,3985.23,Ésta salida unas atrás puerta pronto humano anterior.,True
0bb5c276-abe3-47f3-8066-703846dfe43f,Administracion,2019-04-10,Mantenimiento,4115.62,Última frente verdad y agua mayo lucha hora.,True
a285f766-f9d4-4d34-8a4e-5cc5995d455b,Infraestructura,2023-12-25,Viaticos,283.12,País tarde sabía nadie mesa fernando.,False
98610b0b-a280-460f-abb7-3dac96818aed,Recursos Humanos,2023-12-14,Nomina,4617.17,Encuentra nuevos mar programa respecto unidad.,True
7fbccd75-be19-44aa-9ab7-12f6764231c3,Docencia,2018-09-12,Software,2140.96,Apenas embargo ex dio sur.,True
7c8dc9d0-a1a2-42d0-941f-b001f7bcbc14,Administracion,2025-11-01,Equipamiento,4650.4,Líder hace actitud popular podía d julio.,False
95be6c8a-9ff7-407b-a7e9-184f07918b35,Infraestructura,2024-01-25,Nomina,2669.48,Elementos garcía especial ideas.,True
fd5baf20-7da2-4e1b-be7a-31688e72d17c,Administracion,2020-12-11,Viaticos,832.94,Pesar pasar interior siguientes ayer.,True
1c526dd1-fdfc-4a9d-b618-187c37e2dc86,Recursos Humanos,2022-11-06,Equipamiento,3400.81,Junto señora materia líder imágenes resto propia.,False
4764a956-9968-4a3c-a684-79846b0dd81d,Administracion,2019-10-27,Mantenimiento,2918.75,Cierta origen norte puedo lleva ayuda.,True
39a01a0b-6465-4945-8852-787c891edaa2,Docencia,29/08/2024,Equipamiento,1519.94,Comunidad actividad mira personal carne nueva.,False
55849e58-d472-4e33-885c-c79300dab7f8,Investigacion,2021-01-08,Equipamiento,5241.66,Siete hechos según cine base base social.,False
9c15b25e-2379-450a-b964-afe69e6ea7d7,Recursos Humanos,2016-08-10,Viaticos,2785.95,Jefe aunque civil fondo más actividades aquí hubo.,True
be32fa85-05d0-423a-9ecb-b693f3ac2f5e,Docencia,2017-08-30,Nomina,2558.93,Juicio tomar seguir oposición capaz estas solo temas.,True
ebdfeeb4-b679-4210-afe8-771678e00f78,Docencia,2019-02-04,Equipamiento,2840.55,Real luis vio agua visto.,False
fd5dda42-7193-4177-9a6e-868daf051197,Administracion,2020-04-13,Mantenimiento,1060.89,Europea aquellas calidad estaba españoles.,True
28c5b1e3-e8ac-4518-ab8f-54d8df40fe04,Recursos Humanos,2021-10-01,Equipamiento,1404.66,Llegó imposible a este existen.,False
62a40afe-dcb7-4b1f-b85f-a1adfedb5a32,Administracion,15/12/2024,Software,539.01,Nuestras constitución juicio quiero.,False
7b163453-7042-4b9e-8612-85a7b6fac9b9,Infraestructura,2025-03-15,Mantenimiento,1806.71,Luis hijo unidad llega.,True
82f59390-ed69-4cb3-b774-b61d664101fa,Administracion,2022-04-18,Software,3311.51,Suelo empresas ayer decir ojos tales negro estaba.,True
56ff66fd-a812-4f1b-a9b3-5bf25dd09e34,Infraestructura,2018-12-27,Equipamiento,3119.48,Humana produce situación país.,False
7dd7fc59-b586-44b5-a631-a9ee754f595f,Investigacion,2017-05-17,Viaticos,2258.27,Alrededor programa francia mercado personal.,True
09268f85-982c-4129-8679-fe6e91779972,Infraestructura,2020-07-02,Equipamiento,864.36,Entonces sería nadie acción.,True
f1dde1f6-4e81-42da-8a8d-4853b6bbcd58,Recursos Humanos,2022-04-14,Nomina,1290.94,Jóvenes familia viaje plaza.,True
20e8dae1-b1f0-4d9b-8e21-7fb3be654bf9,Recursos Humanos,2018-09-28,Software,1782.03,Importantes intereses problemas guerra.,True
95906901-25fb-4421-8d8e-8fdb954e95fb,Docencia,19/09/2019,Software,2408.83,Carlos valores entrada.,True
e666a9b4-9e53-44dc-ba1a-fd6767e56f19,Administracion,2024-11-27,Equipamiento,1138.19,Aquellas encuentro respuesta economía.,True
ed13bac8-dd8b-4c69-a0c3-36eb5fd639e6,Docencia,2025-01-06,Viaticos,3152.91,Haciendo comercio resultados atención tampoco cargo tiene.,True
266c3392-396c-4135-b4d8-8c514f2ed3eb,Docencia,2019-12-10,Nomina,2956.72,Color metros algo tipo nuevas.,True
031f9724-e803-48e2-a37d-afcae9a6df13,Investigacion,2025-10-20,Software,394.54,Pp construcción c este objetivo propios sociales.,True
d8bb254c-88e5-413a-b62f-197d8da40d27,Infraestructura,2020-09-24,Viaticos,360.12,Tribunal blanca yo sol final mis modelo.,True
74c0bea3-b7a6-4ca5-b08c-147d3a747c44,Docencia,2020-04-13,Nomina,3335.83,Dos color seguir ella.,True
104c9b6e-eadf-4b58-94a8-4169bbbbfd67,Recursos Humanos,2019-05-07,Nomina,1533.23,Recursos así guerra plan.,False
89747baf-1928-4cfc-b6da-7bc37a2f2c57,Docencia,2026-01-01,Equipamiento,2591.85,Tuvo económico tipo.,True
32888f78-79dd-4b95-9558-cc6d71203b7a,Docencia,2018-02-04,Software,4347.19,Gracias ejemplo efecto apoyo.,True
1c8cd498-e7ad-495b-9c73-9cbc6e047758,Investigacion,2026-01-04,Equipamiento,7659.57,Fácil muchos puerto cuyo existe de.,False
a1919e12-7e1b-4edf-854f-6d2d99f2587c,Recursos Humanos,2023-01-16,Viaticos,294.79,Quienes educación derecho siquiera.,True
575519cd-3fbf-47eb-883d-9b03de04d086,Docencia,10/08/2020,Software,2027.66,Viene jefe objetivo estaba estuvo.,True
e4b3b66b-51b7-45ed-81ab-1df17cd21263,Infraestructura,2019-03-20,Nomina,3453.13,Aquellos sea él servicios familia particular paz.,True
c75ee63d-318f-4980-aec2-85a6d29323e2,Investigacion,2025-04-11,Software,4980.37,Serán nuestra carácter respecto.,True
4cd0d32e-af4b-48ff-9a58-c6ae78ccd788,Infraestructura,2025-02-19,Nomina,4405.52,Fuera boca sé sistema antonio personas pasado pocos.,True
794954db-fb2c-4f68-8437-2286f4eabfa5,Infraestructura,2021-08-27,Viaticos,1205.36,Expresión cultural todavía hermano mes asunto podía nuevo.,True
bec6573b-d448-4069-9a9b-63f8ba09a484,Investigacion,2021-10-16,Mantenimiento,530.2,Personal medios dinero dado fecha minutos.,False
23d2789d-ce2c-4739-a552-abc65a86503a,Administracion,2023-01-26,Viaticos,4376.24,Materia al especie haber vivir tierra puerta.,True
536019db-61e5-41bb-8a79-bb306d70881b,Investigacion,2021-08-03,Mantenimiento,2907.2,Derechos nuestro ejemplo jefe asunto forma sociedad.,False
b8a4c19f-f105-42d8-bacc-7c3bb90ca447,Administracion,2021-08-26,Software,1713.5,Futuro r muy amigos crecimiento pequeña efecto problema.,True
0e5d8626-19f7-4775-8f2f-633b60013e38,Investigacion,2026-01-31,Equipamiento,8841.150000000001,Muchas único carne general hombre dejó.,True
69ed5072-bb81-4774-8676-51b3fa286316,Infraestructura,2021-08-20,Equipamiento,3473.81,Temas función partidos cuales.,True
8bed0104-929e-4405-93ed-75f63ec72cca,Investigacion,2023-07-28,Mantenimiento,3315.54,Vamos vuelta francia nacional cierta.,True
e7b4dcd3-5c79-4b20-9a7a-9b4ff50b1168,Recursos Humanos,2021-06-15,Software,2830.97,Sean ejemplo semana guerra tengo dentro r.,True
eec432d0-bf66-4225-9a86-a2f5415f2099,Infraestructura,2020-07-09,Equipamiento,4213.66,Nacional dónde actual.,True
87450d05-d4e8-4dd0-8c4b-c3d2cc5015cf,Infraestructura,2024-05-22,Nomina,4412.65,Humana fuerzas su anterior.,False
cc5bf684-df82-4a94-8114-0235f5b4aee1,Infraestructura,29/08/2016,Mantenimiento,2270.72,Mantener siguiente libre económico corazón garcía.,True
28815cd9-8821-4541-9cc1-fb5ec7d4a10f,Investigacion,2025-08-12,Equipamiento,1869.54,U durante material actividades flores llevar materia.,True
